htid,filename,size_changed,modification_time,rsync_flags
mdp.39015030930245,39015030930245.mets.xml,True,True,>f.st......
mdp.39015030930245,39015030930245.zip,True,True,>f.st......
mdp.39015030932753,39015030932753.mets.xml,True,True,>f.st......
mdp.39015030932753,39015030932753.zip,True,True,>f.st......
mdp.39015030932902,39015030932902.mets.xml,True,True,>f.st......
mdp.39015030932902,39015030932902.zip,True,True,>f.st......
mdp.39015030933363,39015030933363.mets.xml,True,True,>f.st......
mdp.39015030933363,39015030933363.zip,True,True,>f.st......
mdp.39015030933512,39015030933512.mets.xml,True,True,>f.st......
mdp.39015030933512,39015030933512.zip,True,True,>f.st......
mdp.39015030933538,39015030933538.mets.xml,True,True,>f.st......
mdp.39015030933538,39015030933538.zip,True,True,>f.st......
mdp.39015030934650,39015030934650.mets.xml,True,True,>f.st......
mdp.39015030934650,39015030934650.zip,True,True,>f.st......
mdp.39015030934676,39015030934676.mets.xml,True,True,>f.st......
mdp.39015030934676,39015030934676.zip,True,True,>f.st......
mdp.39015030934783,39015030934783.mets.xml,True,True,>f.st......
mdp.39015030934783,39015030934783.zip,True,True,>f.st......
mdp.39015030934817,39015030934817.mets.xml,True,True,>f.st......
mdp.39015030934817,39015030934817.zip,True,True,>f.st......
mdp.39015030936325,39015030936325.mets.xml,True,True,>f.st......
mdp.39015030936325,39015030936325.zip,True,True,>f.st......
mdp.39015030940772,39015030940772.mets.xml,True,True,>f.st......
mdp.39015030940772,39015030940772.zip,True,True,>f.st......
mdp.39015030947314,39015030947314.mets.xml,True,True,>f.st......
mdp.39015030947314,39015030947314.zip,True,True,>f.st......
mdp.39015030997020,39015030997020.mets.xml,True,True,>f.st......
mdp.39015030997020,39015030997020.zip,True,True,>f.st......
mdp.39015030999653,39015030999653.mets.xml,True,True,>f.st......
mdp.39015030999653,39015030999653.zip,True,True,>f.st......
mdp.39015031004784,39015031004784.mets.xml,True,True,>f.st......
mdp.39015031004784,39015031004784.zip,True,True,>f.st......
mdp.39015031004941,39015031004941.mets.xml,True,True,>f.st......
mdp.39015031004941,39015031004941.zip,True,True,>f.st......
mdp.39015031007563,39015031007563.mets.xml,True,True,>f.st......
mdp.39015031007563,39015031007563.zip,True,True,>f.st......
mdp.39015031007662,39015031007662.mets.xml,True,True,>f.st......
mdp.39015031007662,39015031007662.zip,True,True,>f.st......
mdp.39015031007928,39015031007928.mets.xml,True,True,>f.st......
mdp.39015031007928,39015031007928.zip,True,True,>f.st......
mdp.39015031008033,39015031008033.mets.xml,True,True,>f.st......
mdp.39015031008033,39015031008033.zip,True,True,>f.st......
mdp.39015031009403,39015031009403.mets.xml,True,True,>f.st......
mdp.39015031009403,39015031009403.zip,True,True,>f.st......
mdp.39015031009437,39015031009437.mets.xml,True,True,>f.st......
mdp.39015031009437,39015031009437.zip,True,True,>f.st......
mdp.39015031009486,39015031009486.mets.xml,True,True,>f.st......
mdp.39015031009486,39015031009486.zip,True,True,>f.st......
mdp.39015031010179,39015031010179.mets.xml,True,True,>f.st......
mdp.39015031010179,39015031010179.zip,True,True,>f.st......
mdp.39015031011003,39015031011003.mets.xml,True,True,>f.st......
mdp.39015031011003,39015031011003.zip,True,True,>f.st......
mdp.39015031011250,39015031011250.mets.xml,True,True,>f.st......
mdp.39015031011250,39015031011250.zip,True,True,>f.st......
mdp.39015031011292,39015031011292.mets.xml,True,True,>f.st......
mdp.39015031011292,39015031011292.zip,True,True,>f.st......
mdp.39015031012373,39015031012373.mets.xml,True,True,>f.st......
mdp.39015031012373,39015031012373.zip,True,True,>f.st......
mdp.39015031012456,39015031012456.mets.xml,True,True,>f.st......
mdp.39015031012456,39015031012456.zip,True,True,>f.st......
mdp.39015031013025,39015031013025.mets.xml,True,True,>f.st......
mdp.39015031013033,39015031013033.mets.xml,True,True,>f.st......
mdp.39015031013462,39015031013462.mets.xml,True,True,>f.st......
mdp.39015031013462,39015031013462.zip,True,True,>f.st......
mdp.39015031013561,39015031013561.mets.xml,True,True,>f.st......
mdp.39015031013561,39015031013561.zip,True,True,>f.st......
mdp.39015031014643,39015031014643.mets.xml,True,True,>f.st......
mdp.39015031014643,39015031014643.zip,True,True,>f.st......
mdp.39015031014668,39015031014668.mets.xml,True,True,>f.st......
mdp.39015031014668,39015031014668.zip,True,True,>f.st......
mdp.39015031014726,39015031014726.mets.xml,True,True,>f.st......
mdp.39015031014726,39015031014726.zip,True,True,>f.st......
mdp.39015031023289,39015031023289.mets.xml,True,True,>f.st......
mdp.39015031023289,39015031023289.zip,True,True,>f.st......
mdp.39015031030136,39015031030136.mets.xml,True,True,>f.st......
mdp.39015031030136,39015031030136.zip,True,True,>f.st......
mdp.39015031030623,39015031030623.mets.xml,True,True,>f.st......
mdp.39015031031076,39015031031076.mets.xml,True,True,>f.st......
mdp.39015031031076,39015031031076.zip,True,True,>f.st......
mdp.39015031031134,39015031031134.mets.xml,True,True,>f.st......
mdp.39015031031134,39015031031134.zip,True,True,>f.st......
mdp.39015031032033,39015031032033.mets.xml,True,True,>f.st......
mdp.39015031032033,39015031032033.zip,True,True,>f.st......
mdp.39015031032348,39015031032348.mets.xml,True,True,>f.st......
mdp.39015031032348,39015031032348.zip,True,True,>f.st......
mdp.39015031039129,39015031039129.mets.xml,True,True,>f.st......
mdp.39015031039129,39015031039129.zip,True,True,>f.st......
mdp.39015031039335,39015031039335.mets.xml,True,True,>f.st......
mdp.39015031039483,39015031039483.mets.xml,True,True,>f.st......
mdp.39015031039483,39015031039483.zip,True,True,>f.st......
mdp.39015031039566,39015031039566.mets.xml,True,True,>f.st......
mdp.39015031039566,39015031039566.zip,True,True,>f.st......
mdp.39015031039608,39015031039608.mets.xml,True,True,>f.st......
mdp.39015031039608,39015031039608.zip,True,True,>f.st......
mdp.39015031040135,39015031040135.mets.xml,True,True,>f.st......
mdp.39015031040135,39015031040135.zip,True,True,>f.st......
mdp.39015031040390,39015031040390.mets.xml,True,True,>f.st......
mdp.39015031040390,39015031040390.zip,True,True,>f.st......
mdp.39015031040416,39015031040416.mets.xml,True,True,>f.st......
mdp.39015031040416,39015031040416.zip,True,True,>f.st......
mdp.39015031040606,39015031040606.mets.xml,True,True,>f.st......
mdp.39015031040606,39015031040606.zip,True,True,>f.st......
mdp.39015031040986,39015031040986.mets.xml,True,True,>f.st......
mdp.39015031040986,39015031040986.zip,True,True,>f.st......
mdp.39015031040994,39015031040994.mets.xml,True,True,>f.st......
mdp.39015031040994,39015031040994.zip,True,True,>f.st......
mdp.39015031048211,39015031048211.mets.xml,True,True,>f.st......
mdp.39015031048211,39015031048211.zip,True,True,>f.st......
mdp.39015031072674,39015031072674.mets.xml,True,True,>f.st......
mdp.39015031072674,39015031072674.zip,True,True,>f.st......
mdp.39015031106449,39015031106449.mets.xml,True,True,>f.st......
mdp.39015031106449,39015031106449.zip,True,True,>f.st......
mdp.39015031107785,39015031107785.mets.xml,True,True,>f.st......
mdp.39015031107785,39015031107785.zip,True,True,>f.st......
mdp.39015031219366,39015031219366.mets.xml,True,True,>f.st......
mdp.39015031219366,39015031219366.zip,True,True,>f.st......
mdp.39015031220315,39015031220315.mets.xml,True,True,>f.st......
mdp.39015031220315,39015031220315.zip,True,True,>f.st......
mdp.39015031239877,39015031239877.mets.xml,True,True,>f.st......
mdp.39015031239877,39015031239877.zip,True,True,>f.st......
mdp.39015031298626,39015031298626.mets.xml,True,True,>f.st......
mdp.39015031298626,39015031298626.zip,True,True,>f.st......
mdp.39015031319240,39015031319240.mets.xml,True,True,>f.st......
mdp.39015031319240,39015031319240.zip,True,True,>f.st......
mdp.39015031469169,39015031469169.mets.xml,True,True,>f.st......
mdp.39015031469169,39015031469169.zip,True,True,>f.st......
mdp.39015031909578,39015031909578.mets.xml,True,True,>f.st......
mdp.39015031909578,39015031909578.zip,True,True,>f.st......
mdp.39015032053921,39015032053921.mets.xml,True,True,>f.st......
mdp.39015032053921,39015032053921.zip,True,True,>f.st......
mdp.39015032383260,39015032383260.mets.xml,True,True,>f.st......
mdp.39015033174676,39015033174676.mets.xml,True,True,>f.st......
mdp.39015033174676,39015033174676.zip,True,True,>f.st......
mdp.39015033689772,39015033689772.mets.xml,True,True,>f.st......
mdp.39015033689772,39015033689772.zip,True,True,>f.st......
mdp.39015033689780,39015033689780.mets.xml,True,True,>f.st......
mdp.39015033689780,39015033689780.zip,True,True,>f.st......
mdp.39015033825400,39015033825400.mets.xml,True,True,>f.st......
mdp.39015033825400,39015033825400.zip,True,True,>f.st......
mdp.39015035430647,39015035430647.mets.xml,True,True,>f.st......
mdp.39015035430647,39015035430647.zip,True,True,>f.st......
mdp.39015035805772,39015035805772.mets.xml,True,True,>f.st......
mdp.39015035805772,39015035805772.zip,True,True,>f.st......
mdp.39015035979460,39015035979460.mets.xml,True,True,>f.st......
mdp.39015035979460,39015035979460.zip,True,True,>f.st......
mdp.39015036664079,39015036664079.mets.xml,True,True,>f.st......
mdp.39015036664079,39015036664079.zip,True,True,>f.st......
mdp.39015038087576,39015038087576.mets.xml,True,True,>f.st......
mdp.39015038087576,39015038087576.zip,True,True,>f.st......
mdp.39015038674522,39015038674522.mets.xml,True,True,>f.st......
mdp.39015038674522,39015038674522.zip,True,True,>f.st......
mdp.39015039333706,39015039333706.mets.xml,True,True,>f.st......
mdp.39015039333706,39015039333706.zip,True,True,>f.st......
mdp.39015039583698,39015039583698.mets.xml,True,True,>f.st......
mdp.39015039583698,39015039583698.zip,True,True,>f.st......
mdp.39015039627461,39015039627461.mets.xml,True,True,>f.st......
mdp.39015039627461,39015039627461.zip,True,True,>f.st......
mdp.39015039638369,39015039638369.mets.xml,True,True,>f.st......
mdp.39015039638369,39015039638369.zip,True,True,>f.st......
mdp.39015039641165,39015039641165.mets.xml,True,True,>f.st......
mdp.39015039641165,39015039641165.zip,True,True,>f.st......
mdp.39015040791181,39015040791181.mets.xml,True,True,>f.st......
mdp.39015040791181,39015040791181.zip,True,True,>f.st......
mdp.39015041742746,39015041742746.mets.xml,True,True,>f.st......
mdp.39015041742746,39015041742746.zip,True,True,>f.st......
mdp.39015041846364,39015041846364.mets.xml,True,True,>f.st......
mdp.39015041846364,39015041846364.zip,True,True,>f.st......
mdp.39015041879779,39015041879779.mets.xml,True,True,>f.st......
mdp.39015041879779,39015041879779.zip,True,True,>f.st......
mdp.39015041914238,39015041914238.mets.xml,True,True,>f.st......
mdp.39015041914238,39015041914238.zip,True,True,>f.st......
mdp.39015042024680,39015042024680.mets.xml,True,True,>f.st......
mdp.39015042024680,39015042024680.zip,True,True,>f.st......
mdp.39015043285819,39015043285819.mets.xml,True,True,>f.st......
mdp.39015043285819,39015043285819.zip,True,True,>f.st......
mdp.39015043572372,39015043572372.mets.xml,True,True,>f.st......
mdp.39015043572372,39015043572372.zip,True,True,>f.st......
mdp.39015043572539,39015043572539.mets.xml,True,True,>f.st......
mdp.39015043572539,39015043572539.zip,True,True,>f.st......
mdp.39015043572661,39015043572661.mets.xml,True,True,>f.st......
mdp.39015043572661,39015043572661.zip,True,True,>f.st......
mdp.39015043800013,39015043800013.mets.xml,True,True,>f.st......
mdp.39015043800013,39015043800013.zip,True,True,>f.st......
mdp.39015045631994,39015045631994.mets.xml,True,True,>f.st......
mdp.39015045631994,39015045631994.zip,True,True,>f.st......
mdp.39015047088870,39015047088870.mets.xml,True,True,>f.st......
mdp.39015047088870,39015047088870.zip,True,True,>f.st......
mdp.39015047742963,39015047742963.mets.xml,True,True,>f.st......
mdp.39015047742963,39015047742963.zip,True,True,>f.st......
mdp.39015048400892,39015048400892.mets.xml,True,True,>f.st......
mdp.39015048400892,39015048400892.zip,True,True,>f.st......
mdp.39015048887759,39015048887759.mets.xml,True,True,>f.st......
mdp.39015048887759,39015048887759.zip,True,True,>f.st......
mdp.39015048887767,39015048887767.mets.xml,True,True,>f.st......
mdp.39015048887767,39015048887767.zip,True,True,>f.st......
mdp.39015048890977,39015048890977.mets.xml,True,True,>f.st......
mdp.39015048890977,39015048890977.zip,True,True,>f.st......
mdp.39015048893252,39015048893252.mets.xml,True,True,>f.st......
mdp.39015048893252,39015048893252.zip,True,True,>f.st......
mdp.39015048909868,39015048909868.mets.xml,True,True,>f.st......
mdp.39015048909868,39015048909868.zip,True,True,>f.st......
mdp.39015049192928,39015049192928.mets.xml,True,True,>f.st......
mdp.39015049192928,39015049192928.zip,True,True,>f.st......
mdp.39015049769832,39015049769832.mets.xml,True,True,>f.st......
mdp.39015049769832,39015049769832.zip,True,True,>f.st......
mdp.39015049808564,39015049808564.mets.xml,True,True,>f.st......
mdp.39015049808564,39015049808564.zip,True,True,>f.st......
mdp.39015050590028,39015050590028.mets.xml,True,True,>f.st......
mdp.39015050590028,39015050590028.zip,True,True,>f.st......
mdp.39015050623837,39015050623837.mets.xml,True,True,>f.st......
mdp.39015050623837,39015050623837.zip,True,True,>f.st......
mdp.39015050663239,39015050663239.mets.xml,True,True,>f.st......
mdp.39015050663239,39015050663239.zip,True,True,>f.st......
mdp.39015050663247,39015050663247.mets.xml,True,True,>f.st......
mdp.39015050663247,39015050663247.zip,True,True,>f.st......
mdp.39015050663254,39015050663254.mets.xml,True,True,>f.st......
mdp.39015050663254,39015050663254.zip,True,True,>f.st......
mdp.39015050663262,39015050663262.mets.xml,True,True,>f.st......
mdp.39015050663262,39015050663262.zip,True,True,>f.st......
mdp.39015050663288,39015050663288.mets.xml,True,True,>f.st......
mdp.39015050663288,39015050663288.zip,True,True,>f.st......
mdp.39015050663296,39015050663296.mets.xml,True,True,>f.st......
mdp.39015050663296,39015050663296.zip,True,True,>f.st......
mdp.39015050663304,39015050663304.mets.xml,True,True,>f.st......
mdp.39015050663304,39015050663304.zip,True,True,>f.st......
mdp.39015050663312,39015050663312.mets.xml,True,True,>f.st......
mdp.39015050663312,39015050663312.zip,True,True,>f.st......
mdp.39015050663320,39015050663320.mets.xml,True,True,>f.st......
mdp.39015050663320,39015050663320.zip,True,True,>f.st......
mdp.39015050669111,39015050669111.mets.xml,True,True,>f.st......
mdp.39015050669111,39015050669111.zip,True,True,>f.st......
mdp.39015050988180,39015050988180.mets.xml,True,True,>f.st......
mdp.39015050988180,39015050988180.zip,True,True,>f.st......
mdp.39015051168618,39015051168618.mets.xml,True,True,>f.st......
mdp.39015051168618,39015051168618.zip,True,True,>f.st......
mdp.39015051372293,39015051372293.mets.xml,True,True,>f.st......
mdp.39015051372293,39015051372293.zip,True,True,>f.st......
mdp.39015053242619,39015053242619.mets.xml,True,True,>f.st......
mdp.39015053242619,39015053242619.zip,True,True,>f.st......
mdp.39015053245174,39015053245174.mets.xml,True,True,>f.st......
mdp.39015053245174,39015053245174.zip,True,True,>f.st......
mdp.39015053245182,39015053245182.mets.xml,True,True,>f.st......
mdp.39015053245182,39015053245182.zip,True,True,>f.st......
mdp.39015053245190,39015053245190.mets.xml,True,True,>f.st......
mdp.39015053245190,39015053245190.zip,True,True,>f.st......
mdp.39015053245208,39015053245208.mets.xml,True,True,>f.st......
mdp.39015053245208,39015053245208.zip,True,True,>f.st......
mdp.39015053245216,39015053245216.mets.xml,True,True,>f.st......
mdp.39015053245216,39015053245216.zip,True,True,>f.st......
mdp.39015053245224,39015053245224.mets.xml,True,True,>f.st......
mdp.39015053245224,39015053245224.zip,True,True,>f.st......
